t,value
1574572671,45122880
1574572674,45122880
1574572677,45122880
1574572680,45122880
1574572683,45122880
1574572686,45122880
1574572689,45122880
1574572692,45122880
1574572695,45122880
1574572698,45122880
1574572701,45116672
1574572704,45116672
1574572707,45116672
1574572710,45116672
1574572713,45111872
1574572716,45111872
1574572719,45091776
1574572722,45091776
1574572725,45091776
1574572728,45091776
1574572731,45091776
1574572734,45091776
1574572737,45091776
1574572740,45087616
1574572743,45087616
1574572746,45088192
1574572749,45088192
1574572752,45088192
1574572755,45088192
1574572758,45097024
1574572761,45097024
1574572764,45097024
1574572767,45097024
1574572770,45097024
1574572773,45097024
1574572776,45097024
1574572779,45097024
1574572782,45097024
1574572785,45106944
1574572788,45106944
1574572791,45106944
1574572794,45106944
1574572797,45106944
1574572800,45106944
1574572803,45106944
1574572806,45108800
1574572809,45108800
1574572812,45108800
1574572815,45108800
1574572818,45108800
1574572821,45108800
1574572824,45108800
1574572827,45108800
1574572830,45108800
1574572833,45108800
1574572836,45108800
1574572839,45108800
1574572842,45108800
1574572845,45108800
1574572848,45108800
1574572851,45108800
1574572854,45148608
1574572857,45152832
1574572860,45152832
1574572863,45152832
1574572866,45152832
1574572869,45152832
1574572872,45152832
1574572875,45152832
1574572878,45152832
1574572881,45152832
1574572884,45153664
1574572887,45153664
1574572890,45153664
1574572893,45153664
1574572896,45153664
1574572899,45153664
1574572902,45153664
1574572905,45153664
1574572908,45153664
1574572911,45153664
1574572914,45153664
1574572917,45153664
1574572920,45153664
1574572923,45153664
1574572926,45153664
1574572929,45153664
1574572932,45153664
1574572935,45153664
1574572938,45153664
1574572941,45153664
1574572944,45153664
1574572947,45154496
1574572950,45160704
1574572953,45160704
1574572956,45160704
1574572959,45160704
1574572962,45160704
1574572965,45160704
1574572968,45160704
1574572971,45160704
1574572974,45160704
1574572977,45160704
1574572980,45160704
1574572983,45160704
1574572986,45160704
1574572989,45160704
1574572992,45160704
1574572995,45160704
1574572998,45160704
1574573001,45160704
1574576120,45160704
1574576123,45160704
1574576126,45160704
1574576129,45160704
1574576132,45160704
1574576135,45160704
1574576138,45160704
1574576141,45160704
1574576144,45160704
1574576147,45160704
1574576150,45160704
1574576153,45160704
1574576156,45160704
1574577360,45160704
1574577362,45160704
1574577365,45160704
1574577368,45160704
1574577371,45160704
1574577374,45160704
1574577377,45160704
1574577380,45160704
1574577383,45160704
1574577386,45160704
1574577389,45160704
1574577392,45160704
1574579589,45160704
1574579592,45160704
1574579595,45160704
1574579598,45160704
1574579601,45160704
1574579604,45160704
1574579607,45160704
1574579610,45160704
1574579613,45160704
1574579616,45160704
1574579619,45160704
1574579622,45160704
1574579625,45160704
1574580202,45160704
1574580205,45160704
1574580208,45160704
1574580211,45160704
1574581423,45160704
1574581423,45160704
1574581423,45160704
1574581426,45160704
1574581429,45160704
1574581432,45160704
1574581435,45160704
1574581438,45160704
1574581441,45160704
1574581444,45160704
1574581447,45160704
1574581450,45160704
1574581453,45160704
1574581456,45160704
1574582665,45160704
1574582665,45160704
1574582666,45162368
1574582669,45162368
1574582672,45162368
1574582675,45162368
1574582678,45162368
1574582681,45162368
1574582684,45167424
1574582687,45167424
1574582690,45167424
1574582693,45167424
1574582696,45167424
1574582699,45167424
1574584946,45167424
1574584946,45167424
1574584949,45167424
1574584952,45167424
1574584955,45167424
1574584958,45167424
1574584961,45167424
1574584964,45167424
1574584967,45167424
1574584970,45167424
1574584973,45167424
1574584976,45167424
1574584979,45167424
1574586132,45167424
1574586132,45167424
1574586134,45167424
1574586137,45167424
1574586140,45167424
1574586143,45167424
1574586146,45167424
1574586149,45167424
1574586152,45167424
1574586155,45167424
1574586158,45167424
1574586161,45167424
1574586164,45167424
1574586167,45167424
1574588485,45170432
1574588486,45170432
1574588489,45170432
1574588492,45170432
1574588495,45170432
1574588498,45173056
1574588501,45173056
1574588504,45173056
1574588507,45173056
1574588510,45173056
1574588513,45173056
1574588516,45173056
1574588519,45173056
1574589648,45173056
1574589649,45173056
1574589651,45173056
