t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574562348,1,0.000796,0.000000,0.000000,0.000000,events/second
1574562351,1,0.000794,0.000000,0.000000,0.000000,events/second
1574562354,1,0.000792,0.000000,0.000000,0.000000,events/second
1574562357,1,0.000790,0.000000,0.000000,0.000000,events/second
1574562360,1,0.000788,0.000000,0.000000,0.000000,events/second
1574562363,1,0.000786,0.000000,0.000000,0.000000,events/second
1574562366,1,0.000784,0.000000,0.000000,0.000000,events/second
1574562369,1,0.000782,0.000000,0.000000,0.000000,events/second
1574562372,1,0.000781,0.000000,0.000000,0.000000,events/second
1574562375,1,0.000779,0.000000,0.000000,0.000000,events/second
1574562378,1,0.000777,0.000000,0.000000,0.000000,events/second
1574562381,1,0.000775,0.000000,0.000000,0.000000,events/second
1574562384,1,0.000773,0.000000,0.000000,0.000000,events/second
1574562387,1,0.000772,0.000000,0.000000,0.000000,events/second
1574562390,1,0.000770,0.000000,0.000000,0.000000,events/second
1574562393,1,0.000768,0.000000,0.000000,0.000000,events/second
1574562396,1,0.000766,0.000000,0.000000,0.000000,events/second
1574562399,1,0.000765,0.000000,0.000000,0.000000,events/second
1574562402,1,0.000763,0.000000,0.000000,0.000000,events/second
1574562405,1,0.000761,0.000000,0.000000,0.000000,events/second
1574562408,1,0.000759,0.000000,0.000000,0.000000,events/second
1574562411,1,0.000758,0.000000,0.000000,0.000000,events/second
1574562414,1,0.000756,0.000000,0.000000,0.000000,events/second
1574562417,1,0.000754,0.000000,0.000000,0.000000,events/second
1574562420,1,0.000752,0.000000,0.000000,0.000000,events/second
1574562423,1,0.000751,0.000000,0.000000,0.000000,events/second
1574562426,1,0.000749,0.000000,0.000000,0.000000,events/second
